response_id,grna_target,n_nonzero_trt,n_nonzero_cntrl,pass_qc,p_value,log_2_fold_change,stage,z_orig,xi,omega,alpha,significant
X12,Fgfr2,848,163667,True,1.5169738755883333e-07,0.16899278193282008,2,0.5533701255729718,-0.15459907514691837,0.13167767996021257,0.5522376132706814,True
X19,Tgfbr2,848,151724,True,1.6502626986259676e-07,-0.20991986139725238,2,-0.6304977323590987,-0.0893679983903792,0.13203565963499378,0.672493669036519,True
X47,Smad4,698,70679,True,1.6738015585222114e-07,0.576332077301716,2,1.5464289668919269,0.10775100886730238,0.268460825791035,1.023084244099201,True
X12,Prdm1,1664,162851,True,1.6845485093400324e-07,0.11185745947172787,2,0.5022394435856057,-0.1847808294783885,0.12825045962797846,0.46288005661027914,True
X39,Itgb1,919,107245,True,1.7786511188287982e-07,0.2893147508980025,2,0.8124009986246103,-0.12913567749667582,0.1760540634700507,0.840578605209871,True
X12,Zfpm1,953,163562,True,1.845607375898612e-07,0.15851667307432038,2,0.5475529554019579,-0.16535026585908527,0.13347388046412903,0.5691405198946508,True
X8,Hdac7,1023,142464,True,2.1334880928955107e-07,0.20588095315987864,2,0.9080091964495807,0.07091642459862327,0.173403887570121,-0.2842047650488867,True
X65,Eng,435,33566,True,2.3324789411287988e-07,-0.9222305073745458,2,-1.4847383053512047,-0.45932206058152303,0.2982965099936746,0.9775629866712867,True
X51,Tgfbr1,1162,55382,True,2.383372741194116e-07,0.3222132426072868,2,1.2666153782583336,-0.2776293641795448,0.2916549485768521,0.8582802869189168,True
X6,Notch1,852,129562,True,2.537141516661977e-07,0.23665949842484402,2,0.9380373620628181,-0.1646076928351396,0.20870877577762434,0.5777136390725541,True
X12,Foxo1,1779,162736,True,2.819795883406941e-07,0.11063041498073112,2,0.5107550878438135,-0.24893733639320426,0.14431973303016316,0.9822134105639881,True
X11,Eng,964,103838,True,2.914192907662212e-07,-0.22731029428840976,2,-0.9550370200458647,0.4064481340412233,0.25897747303337165,-0.4889605330051022,True
X2,Cxcr4,1293,161009,True,3.070941160908928e-07,-0.13049468550395282,2,-0.6637223714267579,0.07106181366776493,0.19073879731436527,0.744444402099773,True
X20,Epas1,1377,85730,True,3.129275150302366e-07,0.19888988232121108,2,1.1857861823170637,-0.220015507183854,0.26804110084776345,0.6303320973741535,True
X44,Plagl1,1355,101400,True,3.148506490228254e-07,0.2469808261929458,2,0.8969695180479227,-0.040141626447363236,0.17871842035560748,0.583641093953232,True
X55,Tgfbr2,192,52714,True,3.841791109053354e-07,-0.9353770468169449,2,-0.9968115624910416,-0.023578193362472938,0.31438808331182694,1.1347219574812766,True
X7,Nfatc1,2435,151342,True,3.942041011108223e-07,0.10676833721241596,2,0.696327257356403,0.026361075820491055,0.1600831863766927,-0.5625085277486038,True
X26,Nfatc1,1131,97855,True,4.0062310230889155e-07,0.2566258631286118,2,0.8815356079954866,-0.20157777862271004,0.20832916772406715,0.9755019573514166,True
X73,Eng,453,42743,True,4.6134701182400095e-07,-1.1847847097657924,2,-1.6122882485419063,-0.45025220410065325,0.44202378972257134,1.4361487422502124,True
X12,Nfatc1,2607,161908,True,4.6262749045170235e-07,0.07706773536057376,2,0.43513619770903794,-0.12026272506411051,0.1322022957402528,-0.5412294321793922,True
X60,Tgfbr1,1999,132280,True,5.01315795234413e-07,0.12708986712032466,2,0.3314107907657782,-0.05271517768611903,0.07448765351706596,0.554231127537664,True
X11,Foxo1,1032,103770,True,5.115918862381576e-07,-0.17936328097105125,2,-0.7619520929630141,0.3763752026060787,0.25421356457196487,0.39101909206383223,True
X12,Eng,1764,162751,True,5.906296784442789e-07,0.10767966864323242,2,0.49982568418951745,-0.16772013778153552,0.13025456536577515,0.4567212342163772,True
X32,Id1,1141,96983,True,6.320076561695344e-07,0.2656903528916894,2,0.9133888371708241,-0.18573552108421224,0.21493959647476335,0.88471258620746,True
X29,Fzd4,706,96327,True,6.42240895432935e-07,0.40927637811844964,2,1.2217190510545366,-0.0008002761124373536,0.23921203065708405,0.9067649148746062,True
X46,Notch1,753,122685,True,6.683474123393151e-07,-0.2768068563008157,2,-0.5342277318590942,0.03503174707243901,0.13329043181904401,0.4739593853802532,True
X12,Klf7,1715,162800,True,6.919259247867419e-07,0.10260863389850083,2,0.46852414395352016,-0.17343532292141275,0.12636935586146303,0.26309948043353604,True
X51,Smad4,507,56037,True,6.947602661038464e-07,-0.5332985777919657,2,-1.287157346790505,-0.3047204416716853,0.30238009006996247,0.9971270447930842,True
X6,Igf1r,938,129476,True,7.367866046363333e-07,0.2026043677912348,2,0.8274643408445662,-0.18171254931595351,0.19878889825765797,0.3308716637822879,True
X23,Foxo3,796,140256,True,8.106527310519704e-07,0.2351306383095615,2,0.6207826176448884,-0.05337653007815528,0.1330795567962874,0.5220247267797492,True
X32,Itgb1,813,97311,True,8.602788213421693e-07,0.2947967959567954,2,0.884416591244903,-0.18618289762065068,0.21178554489527512,0.904838585274021,True
X4,Hdac7,963,126642,True,9.2915003187709e-07,0.16357857819058008,2,0.8632769698699209,-0.11159359151711652,0.25117470297497135,-0.6410382571875421,True
X47,Arnt,574,70803,True,9.596432998409433e-07,-0.35167217543692075,2,-0.7019319562853427,0.1463928469344527,0.2678148930139791,1.0174542977328593,True
X30,Ephb4,551,82762,True,1.0409296704385089e-06,-0.41305499648553035,2,-1.1424437653025066,-0.35102770110314285,0.2397254097005882,0.9344977183655708,True
X6,Pbx1,1100,129314,True,1.111920019318119e-06,0.19167297811462003,2,0.8377140324035486,-0.20003788036313686,0.20734700502233755,0.4945966391168268,True
X45,Tgfbr2,481,61694,True,1.1216434877165567e-06,0.5860177450624704,2,1.0686751820220362,-0.3123111007781103,0.2759631118111772,1.1330172351331067,True
X27,Cxcr4,593,73329,True,1.211526402463017e-06,0.43426072818251615,2,1.3234217130461188,-0.13314164366743972,0.2919333942830853,0.8316731966036598,True
X4,Kdr,875,126730,True,1.296069251385027e-06,0.18258370127683055,2,0.9074587500436214,-0.2842237903060942,0.2396283083463342,0.4129449563856546,True
X47,Ets2,568,70809,True,1.4686564824470914e-06,-0.3116748593443477,2,-0.6390819130811868,0.20688848377606892,0.27582362707886326,1.040826805603561,True
X28,Vezf1,1276,121270,True,1.5048308132693182e-06,0.21657450587423277,2,0.7373844544297777,-0.18650163825017418,0.1867448165035897,0.8146619043466291,True
X7,Smad4,1293,152484,True,1.5055827403604291e-06,0.1583103726056283,2,0.7404038528003319,-0.07269083576774382,0.16435983043811198,0.6080872945133561,True
X19,Smad4,1316,151256,True,1.5499377947392724e-06,0.13076757609808976,2,0.5254434984996226,0.0031221348748657132,0.12456504469167731,-0.43437264915407325,True
X61,Tgfbr1,1537,84677,True,1.690837656343878e-06,0.1861199202599373,2,0.5945319300376953,-0.22989285764996428,0.16746135864537204,0.47588552168301657,True
X2,Itgb1,1362,160940,True,1.6982879405825708e-06,-0.10788533405153533,2,-0.5776095682603553,0.15911351309186236,0.1765819443494412,0.43650350468844873,True
X35,Foxo3,706,109102,True,1.706896217049525e-06,0.23628109221434368,2,0.6090276821878536,-0.2454043413710082,0.1735692537022126,0.7442689706529597,True
X27,Id1,821,73101,True,1.7657926860883833e-06,0.36663855620904506,2,1.2694607852168256,-0.07184636997643111,0.27284606329570726,0.6441558491567384,True
X26,Nfia,1125,97861,True,1.9136389381384596e-06,0.23286875521160333,2,0.7725293865792939,-0.1709044568652417,0.1925258702410803,0.73262089084093,True
X6,Bmpr2,1228,129186,True,1.9458843754804193e-06,0.18221821144379824,2,0.8428727677651486,-0.24448242747615984,0.2220442011519652,0.7600097182469145,True
X17,Id1,1160,111668,True,2.0825837227250003e-06,0.243235410461482,2,1.0097133901663835,-0.14709535843292895,0.23687302202987506,0.8144783071778842,True
X47,Ccm2,514,70863,True,2.091467462488278e-06,-0.3466775747474422,2,-0.6851976163724527,0.15240876019251076,0.26954093484599045,0.9858128313146719,True
X5,Gata2,1249,130435,True,2.1269494592467245e-06,0.18360508436322398,2,1.011990123961808,0.1679535500744617,0.21922124370127005,-0.5835125156556326,True
X46,Tgfbr2,595,122843,True,2.280538216049679e-06,-0.3042051896582958,2,-0.5347576316549345,0.08441029358499169,0.12748915583727247,-0.33649667695678803,True
X55,Eng,557,52349,True,2.415372009703833e-06,0.5929730345765547,2,1.457364992745863,0.01131028290445385,0.2978870622633526,0.9883268349129617,True
X35,Epha4,1153,108655,True,2.5581255605736616e-06,0.18679285307714633,2,0.6125596089017974,-0.27907482871779166,0.1841086616353768,0.9131929876518721,True
X35,Kdr,721,109087,True,2.6431014922142266e-06,0.22574547064037098,2,0.5884179546864401,-0.26379488680058893,0.17620509610340399,0.8389678981890396,True
X48,Tgfbr2,256,55268,True,2.6716506060070998e-06,-0.9604237340636868,2,-1.0915081302029492,-0.04649819708550065,0.32579836903746584,0.9061071532104893,True
X6,Pik3r3,1213,129201,True,2.947652193135234e-06,0.17338153756468877,2,0.7979869118355329,-0.17375485641737712,0.20240829212771624,0.3006188209865467,True
X26,Cxcr4,619,98367,True,2.954615564275225e-06,0.3154958437212816,2,0.789866140864286,-0.13984461532125048,0.19311648487036076,0.7229410691912825,True
X59,Tgfbr1,1842,115594,True,3.081843090038623e-06,0.23127778952277822,2,0.6843044764655941,-0.15813968243758758,0.17529540630254514,1.0173532297456784,True
X19,Tgfbr1,2050,150522,True,3.215818233817631e-06,-0.11892850170275882,2,-0.5673143172109039,-0.0788782342943469,0.13144922169305398,0.6148713881097764,True
X61,Eng,993,85221,True,3.4888079486830592e-06,-0.3774689367216988,2,-0.8704216352624156,-0.2933215838082675,0.1886653043528507,0.9685528813449967,True
X6,Fgfr2,672,129742,True,3.496065468066498e-06,0.24263150937246447,2,0.8284687988751757,-0.19391347235674963,0.2138666795050866,0.6662755887863144,True
X38,Smad4,621,67804,True,3.736740381929545e-06,-0.45340544225880297,2,-1.295052154274209,-0.2934787058005489,0.28961510161138243,0.737300000107451,True
X73,Ephb4,223,42973,True,3.920141261895549e-06,-1.8501230682534748,2,-1.4373940927595947,-0.4627535689911216,0.4631497462720654,1.6824653666761966,True
X44,Tek,1053,101702,True,3.925067671735061e-06,0.23935268496957374,2,0.7741445134729197,-0.10027746728256888,0.18381045265190607,0.7077979614236917,True
X45,Epha4,599,61576,True,3.987181457867375e-06,0.4498312013208716,2,0.9911507209208197,-0.36959873784249075,0.28622814156684756,1.3370967316911568,True
X1,Tek,1253,178734,True,4.092031194484415e-06,0.10783317218316579,2,0.6178773852610933,0.13018329251255145,0.1439298319166189,-0.7667329848776844,True
X30,Notch1,719,82594,True,4.112023797627569e-06,-0.3691459671315691,2,-1.1835076238105406,-0.34094490064599803,0.22279269942366098,0.5563463709567061,True
X12,Id1,1774,162741,True,4.152313924376925e-06,0.09063519548438403,2,0.4173573278646527,-0.17157666767802748,0.12437363205467124,0.331709481380498,True
X60,Ogdh,2081,132198,True,4.488354639103621e-06,0.10557015661715141,2,0.2864972563585628,0.003603421265400201,0.07218316686737986,-0.47374297605414883,True
X3,Eng,1759,140635,True,4.607542171102737e-06,-0.16174834094861623,2,-1.0616508914722622,-0.2689372137751032,0.19916644709644207,0.4373935591578729,True
X56,Eng,576,47088,True,4.918370191582845e-06,0.6432284387090306,2,1.2596043369643681,-0.2349543031017075,0.3172160627222339,1.2426426753233661,True
X49,Smad4,777,89797,True,4.927544172181177e-06,0.5073831747957485,2,1.1415540197966465,-0.3138252815601047,0.3089252502399505,1.376777441671098,True
X12,Itga1,1739,162776,True,4.946799980962282e-06,0.09457433260865411,2,0.42908779117524753,-0.2091670797144271,0.1355050444305714,0.6667271400367136,True
X74,Gata2,764,110873,True,4.947258517285641e-06,-0.3609801623835516,2,-0.4782163920779895,-0.13637572417718288,0.11313627545507615,0.9583338581041739,True
X11,Ncoa1,428,104374,True,4.984123826325243e-06,-0.29573233359771667,2,-0.7756131614345678,0.2583151019357466,0.2596525518423891,0.4278315493704334,True
X12,Epha4,1588,162927,True,5.075966360118936e-06,0.1026094841682248,2,0.4527006646817049,-0.20185135168772622,0.1391178745190589,0.7330004434575133,True
X11,Tek,776,104026,True,6.389033585779663e-06,0.3887150109168891,2,1.5779961266736737,0.280935619374156,0.27847418994469,0.6561459714075129,True
X9,Vezf1,1383,134866,True,6.52327136918028e-06,0.18236989195878905,2,0.9257296469585065,-0.018981885345997304,0.20301272048395896,0.6578553771015385,True
X54,Arnt,376,49234,True,6.56818599958529e-06,-0.5451032696380533,2,-0.8810890572288727,0.048042082309914386,0.3158476888861836,0.9797557792847326,True
X29,Gata2,721,96312,True,6.805103677206821e-06,-0.26763083712918334,2,-0.7118941757229097,0.08538226077091221,0.21841564337453298,0.5763179887504747,True
X32,Tgfbr1,1388,96736,True,7.080882910887582e-06,0.22038001981174826,2,0.840621513168008,-0.1852207175990125,0.22124489926427923,0.9092628844447118,True
X28,Itgb1,1021,121525,True,7.276038623252689e-06,0.22570246736470967,2,0.6736139699063486,-0.16812015195750474,0.18176492212467038,0.6583455985060771,True
X48,Tgfbr1,544,54980,True,7.341245774075689e-06,-0.48014376703665373,2,-1.0087601690472934,-0.024370614023082687,0.3338235232758178,0.9644793759812649,True
X14,Tek,987,150480,True,7.898190766156884e-06,-0.1609620791309636,2,-0.49160118679495435,0.021252043740140614,0.1706881492989319,0.923332638360852,True
X16,Gata2,1117,121403,True,8.108058801779761e-06,0.26370278609950404,2,1.1320545438065885,0.0847180973205658,0.22726342840057173,0.6785608523179928,True
X26,Myef2,619,98367,True,8.19747215967575e-06,0.3010179457831512,2,0.7654744673136376,-0.16922833752232513,0.2029178512650138,0.9656767447070214,True
X20,Notch1,615,86492,True,8.600013146180263e-06,-0.311112215956185,2,-1.1087787900860007,-0.1256781358052509,0.2541208099701795,0.43079144635275046,True
X6,Dusp3,959,129455,True,8.892031841091567e-06,0.17369523933670106,2,0.7120105275553159,-0.21696893844624965,0.20254529982506303,0.4637046719128607,True
X70,Eng,425,37991,True,9.349011696189666e-06,-1.344832402777202,2,-1.6959388539078288,-0.5483950504737387,0.43334082676723473,1.136413091544281,True
X26,Fgfr2,398,98588,True,9.630380785398487e-06,0.37058842107180734,2,0.7361486170508423,-0.1291816729673235,0.18924501982001268,0.6752124720263518,True
X30,Mxi1,1052,82261,True,9.643696087073115e-06,0.12033991011361689,2,0.5761646914973718,-0.4186684847132656,0.21774347930577176,0.4466724517487023,True
X48,Flt1,236,55288,True,1.0407227295635849e-05,0.889369690958925,2,1.5586988603539478,-0.09028416413254794,0.361904266344623,1.2864525011286565,True
X59,Tgfbr2,824,116612,True,1.042201324106222e-05,0.3348453351407912,2,0.6839432283811067,-0.1708361018151633,0.18761172182074373,1.2168178618723593,True
X29,Smad4,892,96141,True,1.0781437417219532e-05,0.3414911024356906,2,1.1119843771073175,-0.002756949512289414,0.2450533727729544,0.8765015954088736,True
X55,Nrp1,228,52678,True,1.084295211659439e-05,-0.7226335746651387,2,-0.8173175806681495,-0.026940039888062872,0.32755957555119025,1.294489775510791,True
X29,Plxnd1,711,96322,True,1.1040111856554563e-05,0.3788934128123822,2,1.1469110174538004,0.02834614163400917,0.24616392484343577,0.9295909612985098,True
X21,Ephb4,520,94820,True,1.110399972810732e-05,0.486263488115255,2,1.259627476405015,-0.005805877802572079,0.27856014722650035,0.8763330709811492,True
X35,Ebf1,1167,108641,True,1.1198035806670048e-05,0.15487120567469148,2,0.504166925617383,-0.2819038628619176,0.1731123047950761,0.6666409563969273,True
X2,Notch1,1091,161211,True,1.1720998042701153e-05,-0.12141317736146817,2,-0.5713028726866192,0.12494388481450186,0.1741390544331006,0.31548632926592396,True
X8,Bsg,1519,141968,True,1.1937432035635228e-05,0.1440408470575516,2,0.7891742849451036,-0.06215368852617943,0.18803935713863176,0.7029921331899789,True
X24,Eng,1447,123030,True,1.2008581926080867e-05,0.18444722048388407,2,0.7926043594645358,-0.044068912176685446,0.18487498166768054,0.5858426988192388,True
X15,Ccm2,1076,121002,True,1.2366895821592074e-05,-0.19030358434766015,2,-0.8206291108850241,-0.07410058453192364,0.20518515191827316,0.5196027417708882,True
X17,Nfia,1645,111183,True,1.2584999236368331e-05,0.17474644110798376,2,0.8567086454129813,-0.0897707430929591,0.21018673631661067,0.3298005243270837,True
X30,Creb5,824,82489,True,1.3356278522834071e-05,0.06400646276432553,2,0.3052893717340384,-0.6462789358015996,0.21131279373052672,0.5949680567205272,True
X28,Ephb4,666,121880,True,1.3475814883731923e-05,0.2760553377871089,2,0.671051435843354,-0.19826940025762696,0.1931050027223104,1.0098418902854818,True
X21,Kdr,411,94929,True,1.3785191273111598e-05,-0.430243031927664,2,-0.8525949480615652,-0.018755044380585506,0.271168981478489,0.8254115297143781,True
X11,Smad4,822,103980,True,1.393144174428808e-05,-0.2047213200682032,2,-0.7442451528629453,0.177205608675911,0.27388949771022486,0.659106298075539,True
X21,Gata2,562,94778,True,1.4001623287488276e-05,-0.34326146402467295,2,-0.8345735647026935,0.023038160251075163,0.2753648211169848,0.8006950066060106,True
X4,Ogdh,2051,125554,True,1.4394552025602836e-05,0.09126067456266274,2,0.696511700565334,-0.39399437443035096,0.24306715820690533,0.5353802642327354,True
X31,Slc6a6,851,118175,True,1.48102157029098e-05,-0.1938761953996666,2,-0.4785378622134266,0.21603067627852132,0.155036241140327,-0.5190865832669527,True
X17,Tek,577,112251,True,1.4944365775635608e-05,-0.33053302449068056,2,-0.8586277569355585,-0.11115500164060435,0.223676236411303,0.6643254367617619,True
X26,Calcrl,625,98361,True,1.4981308164611858e-05,0.2732355211953026,2,0.6935426841222788,-0.16367282772892655,0.19137691466541984,0.756057745754194,True
X22,Nfia,1183,85657,True,1.522451114670886e-05,0.2896457869682827,2,1.141650213565443,-0.1536165252170214,0.28939293511629344,0.9132791759299688,True
X64,Smad4,373,47568,True,1.5509049084393156e-05,-1.1142420577667949,2,-1.2929444049707737,-0.481808195031655,0.4096359963730685,1.644314062412607,True
